Species1,Species2,Distance
1B10,1L2,0.02308233
1B11,1L2,0.02775475
1B12,1L2,0.01598964
1B13,1L2,0.02478534
1B14,1L2,0.02257469
1B15,1L2,0.02388006
1B16,1L2,0.0199484
1B2,1L2,0.02482801
1B3,1L2,0.03484106
1B4,1L2,0.03086843
1B5,1L2,0.03291926
1B6,1L2,0.02103103
1B7,1L2,0.02476482
1B8,1L2,0.02494332
1B9,1L2,0.01617386
1C1,1L2,0.03178128
1D1,1L2,0.02289084
1D2,1L2,0.02530686
1D3,1L2,0.02593208
1D4,1L2,0.02613797
1F1,1L2,0.02377809
1G1,1L2,0.02002643
1G10,1L2,0.02003516
1G2,1L2,0.02465448
1G3,1L2,0.01946665
1G4,1L2,0.02203855
1G5,1L2,0.0260631
1G6,1L2,0.02065336
1G7,1L2,0.01943298
1G8,1L2,0.02011222
1G9,1L2,0.02050602
1H1,1L2,0.0188426
1H2,1L2,0.02223779
1H3,1L2,0.02308877
1H4,1L2,0.02257353
1H5,1L2,0.02329886
1I1,1L2,0.01665701
1J1,1L2,0.01203737
1J2,1L2,0.0124213
1J3,1L2,0.01329607
1J4,1L2,0.01320102
1J5,1L2,0.01459571
1J6,1L2,0.00975562
1J7,1L2,0.01223425
1K1,1L2,0.01835435
1L1,1L2,0.0096551
1E1,1L3,0.02754406
1A1,1L3,0.05092655
1A10,1L3,0.03994949
1A11,1L3,0.03880471
1A12,1L3,0.04195046
1A13,1L3,0.04934343
1A14,1L3,0.04934343
1A15,1L3,0.05585297
1A16,1L3,0.05607744
1A17,1L3,0.05069024
1A18,1L3,0.04664983
1A19,1L3,0.05203704
1A2,1L3,0.03578914
1A20,1L3,0.04260943
1A3,1L3,0.03712121
1A4,1L3,0.04197811
1A5,1L3,0.0460101
1A6,1L3,0.03924242
1A7,1L3,0.0463086
1A8,1L3,0.0426431
1A9,1L3,0.03927609
1B1,1L3,0.02923906
1B10,1L3,0.02712121
1B11,1L3,0.03183502
1B12,1L3,0.01982906
1B13,1L3,0.028731
1B14,1L3,0.02644781
1B15,1L3,0.02644781
1B16,1L3,0.02347363
1B2,1L3,0.02681818
1B3,1L3,0.03757576
1B4,1L3,0.03339761
1B5,1L3,0.03666667
1B6,1L3,0.02493266
1B7,1L3,0.0286734
1B8,1L3,0.02882217
1B9,1L3,0.02003469
1C1,1L3,0.03452039
1D1,1L3,0.02744108
1D2,1L3,0.02969835
1D3,1L3,0.0303875
1D4,1L3,0.03055034
1F1,1L3,0.02762518
1G1,1L3,0.02260182
1G10,1L3,0.023235
1G2,1L3,0.02783109
1G3,1L3,0.02250842
1G4,1L3,0.02536195
1G5,1L3,0.02862347
1G6,1L3,0.0236685
1G7,1L3,0.02265993
1G8,1L3,0.02334596
1G9,1L3,0.02366929
1H1,1L3,0.02273982
1H2,1L3,0.0259702
1H3,1L3,0.02568068
1H4,1L3,0.02643464
1H5,1L3,0.02676288
1I1,1L3,0.01976822
1J1,1L3,0.01594624
1J2,1L3,0.01646159
1J3,1L3,0.01713878
1J4,1L3,0.01711803
1J5,1L3,0.01741406
1J6,1L3,0.01367233
1J7,1L3,0.01603319
1K1,1L3,0.02231156
1L1,1L3,0.01353878
1L2,1L3,0.00925727
1E1,1M1,0.02691134
1A1,1M1,0.05415326
1A10,1M1,0.04102802
1A11,1M1,0.0391804
1A12,1M1,0.04250687
1A13,1M1,0.05147481
1A14,1M1,0.05237273
1A15,1M1,0.05643648
1A16,1M1,0.0566034
1A17,1M1,0.05121592
1A18,1M1,0.04869484
1A19,1M1,0.05415139
1A2,1M1,0.03648339
1A20,1M1,0.0447233
1A3,1M1,0.03852075
1A4,1M1,0.04162376
1A5,1M1,0.04670907
1A6,1M1,0.04142518
1A7,1M1,0.04687112
1A8,1M1,0.04318649
1A9,1M1,0.04035458
1B1,1M1,0.03079694
1B10,1M1,0.026057
1B11,1M1,0.02945871
1B12,1M1,0.01904171
1B13,1M1,0.02823453
1B14,1M1,0.0280773
1B15,1M1,0.02804277
1B16,1M1,0.02278952
1B2,1M1,0.02861261
1B3,1M1,0.03918038
1B4,1M1,0.0362794
1B5,1M1,0.03844647
1B6,1M1,0.0234927
1B7,1M1,0.02718622
1B8,1M1,0.02776707
1B9,1M1,0.01888121
1C1,1M1,0.03434972
1D1,1M1,0.02560328
1D2,1M1,0.02815005
1D3,1M1,0.02960503
1D4,1M1,0.02957614
1F1,1M1,0.02621913
1G1,1M1,0.02268869
1G10,1M1,0.02291332
1G2,1M1,0.0276226
1G3,1M1,0.02227973
1G4,1M1,0.02466267
1G5,1M1,0.02870094
1G6,1M1,0.0236678
1G7,1M1,0.02227972
1G8,1M1,0.0229661
1G9,1M1,0.02218461
1H1,1M1,0.02018067
1H2,1M1,0.02219994
1H3,1M1,0.02526031
1H4,1M1,0.02387202
1H5,1M1,0.02386913
1I1,1M1,0.01920518
1J1,1M1,0.01470385
1J2,1M1,0.01530008
1J3,1M1,0.01624976
1J4,1M1,0.01227607
1J5,1M1,0.01761034
1J6,1M1,0.01262528
1J7,1M1,0.01611649
1K1,1M1,0.01992154
1L1,1M1,0.01718719
1L2,1M1,0.01514988
1L3,1M1,0.0191711
1E1,1M2,0.02610994
1A1,1M2,0.05038934
1A10,1M2,0.0402544
1A11,1M2,0.03865819
1A12,1M2,0.04215969
1A13,1M2,0.04990647
1A14,1M2,0.05085422
1A15,1M2,0.05600449
1A16,1M2,0.05622896
1A17,1M2,0.05084175
1A18,1M2,0.04814815
1A19,1M2,0.05353535
1A2,1M2,0.03561541
1A20,1M2,0.04414516
1A3,1M2,0.03773288
1A4,1M2,0.04162926
1A5,1M2,0.04638982
1A6,1M2,0.0409278
1A7,1M2,0.04648047
1A8,1M2,0.042948
1A9,1M2,0.039581
1B1,1M2,0.02980172
1B10,1M2,0.02499065
1B11,1M2,0.02809577
1B12,1M2,0.01788541
1B13,1M2,0.02713317
1B14,1M2,0.02701085
1B15,1M2,0.02693603
1B16,1M2,0.02173172
1B2,1M2,0.02695473
1B3,1M2,0.03838384
1B4,1M2,0.03518689
1B5,1M2,0.03729892
1B6,1M2,0.02247163
1B7,1M2,0.02646465
1B8,1M2,0.02695543
1B9,1M2,0.01795452
1C1,1M2,0.03377638
1D1,1M2,0.02322845
1D2,1M2,0.02582841
1D3,1M2,0.02730817
1D4,1M2,0.02736989
1F1,1M2,0.02518759
1G1,1M2,0.02191086
1G10,1M2,0.02198925
1G2,1M2,0.02650268
1G3,1M2,0.02151141
1G4,1M2,0.02412084
1G5,1M2,0.02713661
1G6,1M2,0.02258273
1G7,1M2,0.02132435
1G8,1M2,0.02198373
1G9,1M2,0.02138508
1H1,1M2,0.01923069
1H2,1M2,0.02244392
1H3,1M2,0.0246044
1H4,1M2,0.02285172
1H5,1M2,0.02500325
1I1,1M2,0.01827274
1J1,1M2,0.01369635
1J2,1M2,0.01435228
1J3,1M2,0.01524098
1J4,1M2,0.00906968
1J5,1M2,0.01653921
1J6,1M2,0.01126401
1J7,1M2,0.01540217
1K1,1M2,0.02033195
1L1,1M2,0.01556677
1L2,1M2,0.014522
1L3,1M2,0.01835765
1M1,1M2,0.01349097
1E1,1M3,0.02571331
1A1,1M3,0.05227185
1A10,1M3,0.04011544
1A11,1M3,0.03854417
1A12,1M3,0.04209098
1A13,1M3,0.05079365
1A14,1M3,0.05169152
1A15,1M3,0.05509059
1A16,1M3,0.05531506
1A17,1M3,0.04992785
1A18,1M3,0.04723425
1A19,1M3,0.05281385
1A2,1M3,0.03450577
1A20,1M3,0.04338624
1A3,1M3,0.03728716
1A4,1M3,0.04110149
1A5,1M3,0.04617605
1A6,1M3,0.04078884
1A7,1M3,0.04603175
1A8,1M3,0.04237614
1A9,1M3,0.03944204
1B1,1M3,0.02931217
1B10,1M3,0.02328042
1B11,1M3,0.02799423
1B12,1M3,0.01756762
1B13,1M3,0.02699424
1B14,1M3,0.02664743
1B15,1M3,0.02587783
1B16,1M3,0.02148469
1B2,1M3,0.02592593
1B3,1M3,0.03799904
1B4,1M3,0.03424723
1B5,1M3,0.03631554
1B6,1M3,0.02227032
1B7,1M3,0.02605099
1B8,1M3,0.02585645
1B9,1M3,0.01757109
1C1,1M3,0.033055
1D1,1M3,0.02478314
1D2,1M3,0.02686506
1D3,1M3,0.02833346
1D4,1M3,0.02823323
1F1,1M3,0.02480932
1G1,1M3,0.02149917
1G10,1M3,0.0215521
1G2,1M3,0.02601411
1G3,1M3,0.02128427
1G4,1M3,0.02378547
1G5,1M3,0.02761054
1G6,1M3,0.02212602
1G7,1M3,0.02082732
1G8,1M3,0.02159692
1G9,1M3,0.02089718
1H1,1M3,0.01885522
1H2,1M3,0.02179467
1H3,1M3,0.02429442
1H4,1M3,0.02240604
1H5,1M3,0.02436637
1I1,1M3,0.01860018
1J1,1M3,0.01382296
1J2,1M3,0.01467926
1J3,1M3,0.01557187
1J4,1M3,0.01065221
1J5,1M3,0.01648601
1J6,1M3,0.01201426
1J7,1M3,0.01510891
1K1,1M3,0.02034176
1L1,1M3,0.01622902
1L2,1M3,0.0150044
1L3,1M3,0.01879509
1M1,1M3,0.01413003
1M2,1M3,0.01197691
1E1,1M4,0.02948529
1A1,1M4,0.05408602
1A10,1M4,0.04394688
1A11,1M4,0.04192634
1A12,1M4,0.04589526
1A13,1M4,0.05360058
1A14,1M4,0.05494761
1A15,1M4,0.05809068
1A16,1M4,0.05741716
1A17,1M4,0.05337608
1A18,1M4,0.05068202
1A19,1M4,0.05607014
1A2,1M4,0.03860086
1A20,1M4,0.04664094
1A3,1M4,0.04138753
1A4,1M4,0.04512553
1A5,1M4,0.05000851
1A6,1M4,0.0446204
1A7,1M4,0.05021574
1A8,1M4,0.04596742
1A9,1M4,0.04327337
1B1,1M4,0.0331033
1B10,1M4,0.02845606
1B11,1M4,0.03182363
1B12,1M4,0.02128055
1B13,1M4,0.03082476
1B14,1M4,0.0304766
1B15,1M4,0.0304766
1B16,1M4,0.02523816
1B2,1M4,0.02946633
1B3,1M4,0.04192634
1B4,1M4,0.03868126
1B5,1M4,0.04091607
1B6,1M4,0.02609876
1B7,1M4,0.02993781
1B8,1M4,0.0304766
1B9,1M4,0.01999375
1C1,1M4,0.03721931
1D1,1M4,0.02748071
1D2,1M4,0.02985287
1D3,1M4,0.03138653
1D4,1M4,0.03137859
1F1,1M4,0.02850659
1G1,1M4,0.02463235
1G10,1M4,0.02469061
1G2,1M4,0.02929806
1G3,1M4,0.02390995
1G4,1M4,0.02694076
1G5,1M4,0.02995403
1G6,1M4,0.02514983
1G7,1M4,0.02390992
1G8,1M4,0.02470975
1G9,1M4,0.02410174
1H1,1M4,0.02239444
1H2,1M4,0.02608628
1H3,1M4,0.02821942
1H4,1M4,0.02452708
1H5,1M4,0.02652157
1I1,1M4,0.02166609
1J1,1M4,0.0167973
1J2,1M4,0.01734307
1J3,1M4,0.01858761
1J4,1M4,0.01238273
1J5,1M4,0.019857
1J6,1M4,0.01488329
1J7,1M4,0.01883923
1K1,1M4,0.02257201
1L1,1M4,0.0180611
1L2,1M4,0.01625007
1L3,1M4,0.01924575
1M1,1M4,0.01680011
1M2,1M4,0.01315232
1M3,1M4,0.01392739
1E1,1M5,0.02911413
1A1,1M5,0.05592992
1A10,1M5,0.04511785
1A11,1M5,0.04354658
1A12,1M5,0.04704185
1A13,1M5,0.05611672
1A14,1M5,0.05746352
1A15,1M5,0.06105499
1A16,1M5,0.06127946
1A17,1M5,0.05589226
1A18,1M5,0.05319865
1A19,1M5,0.05858586
1A2,1M5,0.04023569
1A20,1M5,0.04915825
1A3,1M5,0.0420202
1A4,1M5,0.0462963
1A5,1M5,0.04915825
1A6,1M5,0.04444444
1A7,1M5,0.05006475
1A8,1M5,0.04646465
1A9,1M5,0.04444444
1B1,1M5,0.03400673
1B10,1M5,0.02962963
1B11,1M5,0.03299663
1B12,1M5,0.02261072
1B13,1M5,0.03199833
1B14,1M5,0.03164983
1B15,1M5,0.03164983
1B16,1M5,0.0261878
1B2,1M5,0.03164983
1B3,1M5,0.04309764
1B4,1M5,0.04003673
1B5,1M5,0.04141414
1B6,1M5,0.02749719
1B7,1M5,0.03070707
1B8,1M5,0.03159995
1B9,1M5,0.02259973
1C1,1M5,0.03829304
1D1,1M5,0.03002438
1D2,1M5,0.03103163
1D3,1M5,0.03329198
1D4,1M5,0.03321748
1F1,1M5,0.02860991
1G1,1M5,0.02639296
1G10,1M5,0.02654576
1G2,1M5,0.03131313
1G3,1M5,0.02609428
1G4,1M5,0.02845118
1G5,1M5,0.03262376
1G6,1M5,0.02681359
1G7,1M5,0.02592593
1G8,1M5,0.02655724
1G9,1M5,0.02592328
1H1,1M5,0.02340986
1H2,1M5,0.02726026
1H3,1M5,0.02942943
1H4,1M5,0.02626349
1H5,1M5,0.02732554
1I1,1M5,0.02282515
1J1,1M5,0.01804249
1J2,1M5,0.01894705
1J3,1M5,0.01964573
1J4,1M5,0.01457821
1J5,1M5,0.02090674
1J6,1M5,0.01614489
1J7,1M5,0.01733526
1K1,1M5,0.02495394
1L1,1M5,0.02070036
1L2,1M5,0.01911441
1L3,1M5,0.02176768
1M1,1M5,0.0166461
1M2,1M5,0.01560045
1M3,1M5,0.01645022
1M4,1M5,0.01902686
1E1,1M6,0.02865269
1A1,1M6,0.05256065
1A10,1M6,0.04309764
1A11,1M6,0.04152637
1A12,1M6,0.04482924
1A13,1M6,0.05319865
1A14,1M6,0.05409652
1A15,1M6,0.05768799
1A16,1M6,0.05791246
1A17,1M6,0.05252525
1A18,1M6,0.04983165
1A19,1M6,0.05387205
1A2,1M6,0.03838384
1A20,1M6,0.04579125
1A3,1M6,0.04026936
1A4,1M6,0.04276094
1A5,1M6,0.04781145
1A6,1M6,0.04377104
1A7,1M6,0.04794095
1A8,1M6,0.04377104
1A9,1M6,0.04242424
1B1,1M6,0.03144781
1B10,1M6,0.02760943
1B11,1M6,0.02962963
1B12,1M6,0.02046102
1B13,1M6,0.02997745
1B14,1M6,0.02962963
1B15,1M6,0.02828283
1B16,1M6,0.02446689
1B2,1M6,0.02828283
1B3,1M6,0.03838384
1B4,1M6,0.03679216
1B5,1M6,0.03804714
1B6,1M6,0.02480359
1B7,1M6,0.02922559
1B8,1M6,0.02945504
1B9,1M6,0.0198041
1C1,1M6,0.03631067
1D1,1M6,0.02737722
1D2,1M6,0.02897831
1D3,1M6,0.03031484
1D4,1M6,0.03044157
1F1,1M6,0.02673401
1G1,1M6,0.02448137
1G10,1M6,0.0244873
1G2,1M6,0.02929293
1G3,1M6,0.02407407
1G4,1M6,0.02676768
1G5,1M6,0.02925668
1G6,1M6,0.02436486
1G7,1M6,0.02323232
1G8,1M6,0.02449495
1G9,1M6,0.02386998
1H1,1M6,0.02183043
1H2,1M6,0.02524005
1H3,1M6,0.02733643
1H4,1M6,0.02551163
1H5,1M6,0.02737891
1I1,1M6,0.02075014
1J1,1M6,0.01597585
1J2,1M6,0.01447811
1J3,1M6,0.01701069
1J4,1M6,0.01246701
1J5,1M6,0.01904314
1J6,1M6,0.01415814
1J7,1M6,0.0166811
1K1,1M6,0.02283472
1L1,1M6,0.01838728
1L2,1M6,0.01681446
1L3,1M6,0.02104377
1M1,1M6,0.01466039
1M2,1M6,0.01372989
1M3,1M6,0.01346801
1M4,1M6,0.01700632
1M5,1M6,0.01818182
1E1,1M7,0.02869591
1A1,1M7,0.05371583
1A10,1M7,0.04285714
1A11,1M7,0.04122174
1A12,1M7,0.0447674
1A13,1M7,0.05295815
1A14,1M7,0.05318262
1A15,1M7,0.05866603
1A16,1M7,0.05882636
1A17,1M7,0.05363155
1A18,1M7,0.05093795
1A19,1M7,0.05632516
1A2,1M7,0.03800505
1A20,1M7,0.04651275
1A3,1M7,0.04011544
1A4,1M7,0.04409572
1A5,1M7,0.04824435
1A6,1M7,0.04343434
1A7,1M7,0.04886225
1A8,1M7,0.0452381
1A9,1M7,0.04218374
1B1,1M7,0.03042809
1B10,1M7,0.02780183
1B11,1M7,0.03078403
1B12,1M7,0.02055167
1B13,1M7,0.03026614
1B14,1M7,0.02818663
1B15,1M7,0.02987013
1B16,1M7,0.024678
1B2,1M7,0.02977393
1B3,1M7,0.03838384
1B4,1M7,0.03621059
1B5,1M7,0.03795094
1B6,1M7,0.02545294
1B7,1M7,0.02895623
1B8,1M7,0.02979353
1B9,1M7,0.02083461
1C1,1M7,0.03654739
1D1,1M7,0.02744357
1D2,1M7,0.0294183
1D3,1M7,0.02975115
1D4,1M7,0.03004554
1F1,1M7,0.02727891
1G1,1M7,0.02347903
1G10,1M7,0.02479667
1G2,1M7,0.0286997
1G3,1M7,0.02366522
1G4,1M7,0.02633478
1G5,1M7,0.02868745
1G6,1M7,0.02556299
1G7,1M7,0.02385762
1G8,1M7,0.02482263
1G9,1M7,0.02416483
1H1,1M7,0.02198959
1H2,1M7,0.02553222
1H3,1M7,0.02752623
1H4,1M7,0.02567319
1H5,1M7,0.02767955
1I1,1M7,0.02111368
1J1,1M7,0.0164469
1J2,1M7,0.01721107
1J3,1M7,0.01773637
1J4,1M7,0.01149461
1J5,1M7,0.01943466
1J6,1M7,0.01441806
1J7,1M7,0.01826084
1K1,1M7,0.02324639
1L1,1M7,0.019136
1L2,1M7,0.01733765
1L3,1M7,0.02138288
1M1,1M7,0.01611081
1M2,1M7,0.01263962
1M3,1M7,0.01470487
1M4,1M7,0.01599605
1M5,1M7,0.01736412
1M6,1M7,0.01649832
1E1,1M8,0.02617596
1A1,1M8,0.05261841
1A10,1M8,0.03955748
1A11,1M8,0.03798621
1A12,1M8,0.04149591
1A13,1M8,0.05001122
1A14,1M8,0.05180696
1A15,1M8,0.05514831
1A16,1M8,0.05564214
1A17,1M8,0.05025493
1A18,1M8,0.04756133
1A19,1M8,0.05300625
1A2,1M8,0.03488576
1A20,1M8,0.04359788
1A3,1M8,0.03694853
1A4,1M8,0.04084897
1A5,1M8,0.04513709
1A6,1M8,0.04023088
1A7,1M8,0.04577497
1A8,1M8,0.0415392
1A9,1M8,0.03888408
1B1,1M8,0.03003175
1B10,1M8,0.0238961
1B11,1M8,0.02855219
1B12,1M8,0.01818182
1B13,1M8,0.02759087
1B14,1M8,0.02722463
1B15,1M8,0.02722463
1B16,1M8,0.02134146
1B2,1M8,0.02741703
1B3,1M8,0.037595
1B4,1M8,0.03538065
1B5,1M8,0.03612314
1B6,1M8,0.02281546
1B7,1M8,0.02651659
1B8,1M8,0.02705503
1B9,1M8,0.01818328
1C1,1M8,0.03301533
1D1,1M8,0.02551028
1D2,1M8,0.02709215
1D3,1M8,0.02872096
1D4,1M8,0.02873893
1F1,1M8,0.02549509
1G1,1M8,0.02200127
1G10,1M8,0.02209782
1G2,1M8,0.0266843
1G3,1M8,0.02129389
1G4,1M8,0.02293891
1G5,1M8,0.02930687
1G6,1M8,0.02285364
1G7,1M8,0.02148629
1G8,1M8,0.02217412
1G9,1M8,0.02149807
1H1,1M8,0.01940968
1H2,1M8,0.02176331
1H3,1M8,0.02486018
1H4,1M8,0.02318127
1H5,1M8,0.02486592
1I1,1M8,0.01840174
1J1,1M8,0.0136843
1J2,1M8,0.01455595
1J3,1M8,0.01543551
1J4,1M8,0.01084513
1J5,1M8,0.01621397
1J6,1M8,0.01269758
1J7,1M8,0.01680643
1K1,1M8,0.01927399
1L1,1M8,0.01762103
1L2,1M8,0.01594421
1L3,1M8,0.01997354
1M1,1M8,0.01454841
1M2,1M8,0.01163807
1M3,1M8,0.01181612
1M4,1M8,0.01594793
1M5,1M8,0.01683502
1M6,1M8,0.01408369
1M7,1M8,0.01515014
1E1,1M9,0.02733884
1A1,1M9,0.05474265
1A10,1M9,0.04165464
1A11,1M9,0.04109882
1A12,1M9,0.04461509
1A13,1M9,0.05398963
1A14,1M9,0.0548875
1A15,1M9,0.05850569
1A16,1M9,0.05873016
1A17,1M9,0.05334295
1A18,1M9,0.05066538
1A19,1M9,0.05603656
1A2,1M9,0.03806718
1A20,1M9,0.04662498
1A3,1M9,0.04020523
1A4,1M9,0.04349447
1A5,1M9,0.04870932
1A6,1M9,0.04335418
1A7,1M9,0.0488752
1A8,1M9,0.04524611
1A9,1M9,0.04098124
1B1,1M9,0.03214687
1B10,1M9,0.02610229
1B11,1M9,0.02945326
1B12,1M9,0.02030624
1B13,1M9,0.02973687
1B14,1M9,0.02921276
1B15,1M9,0.0294693
1B16,1M9,0.02444373
1B2,1M9,0.02942921
1B3,1M9,0.04062851
1B4,1M9,0.03724984
1B5,1M9,0.03968254
1B6,1M9,0.02532735
1B7,1M9,0.02909091
1B8,1M9,0.02927808
1B9,1M9,0.02048503
1C1,1M9,0.03591074
1D1,1M9,0.02704218
1D2,1M9,0.02891523
1D3,1M9,0.03049318
1D4,1M9,0.03029602
1F1,1M9,0.02643945
1G1,1M9,0.02358816
1G10,1M9,0.0244525
1G2,1M9,0.02890679
1G3,1M9,0.02292769
1G4,1M9,0.02663941
1G5,1M9,0.03029264
1G6,1M9,0.0250747
1G7,1M9,0.02377746
1G8,1M9,0.0244729
1G9,1M9,0.02379973
1H1,1M9,0.02158176
1H2,1M9,0.02359812
1H3,1M9,0.02696289
1H4,1M9,0.02531283
1H5,1M9,0.0272644
1I1,1M9,0.02060919
1J1,1M9,0.01600681
1J2,1M9,0.01626656
1J3,1M9,0.01734111
1J4,1M9,0.01214331
1J5,1M9,0.01831568
1J6,1M9,0.01408296
1J7,1M9,0.01779702
1K1,1M9,0.02269849
1L1,1M9,0.01819247
1L2,1M9,0.01637761
1L3,1M9,0.02088544
1M1,1M9,0.01482524
1M2,1M9,0.01349474
1M3,1M9,0.01283355
1M4,1M9,0.0167337
1M5,1M9,0.01811768
1M6,1M9,0.01484688
1M7,1M9,0.01614787
1M8,1M9,0.01355047
